model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
lann.6_F_04,ufscc,64,spotba,18,0.150,2016-07-15.02:09:10,29,271,975,496,2152,1,6,0,496,468,2,-1
lann.7_F_01,ufscc,64,spotba,59,0.360,2016-07-15.02:09:14,1031,2697,7140,3705,9672,210,1045,2,3705,2545,2,-1
lann.7_F_02,ufscc,64,spotba,14,0.160,2016-07-15.02:09:17,0,339,1727,554,2968,1,0,0,554,554,2,-1
lann.7_F_03,ufscc,64,spotba,60,0.340,2016-07-15.02:09:20,1532,3265,8365,4138,10770,234,1775,1,4138,2478,2,-1
lann.7_F_04,ufscc,64,spotba,15,0.190,2016-07-15.02:09:23,113,552,2182,772,3471,2,26,0,772,663,2,-1
leader_filters.1_F_01,ufscc,64,spotba,16,0.070,2016-07-15.02:09:25,0,113,262,391,1100,1,0,0,391,391,2,-1
leader_filters.2_F_01,ufscc,64,spotba,35,0.120,2016-07-15.02:09:28,0,332,928,664,1979,1,0,0,664,664,2,-1
leader_filters.3_F_01,ufscc,64,spotba,17,0.110,2016-07-15.02:09:31,0,305,958,571,2048,1,0,0,571,571,2,-1
leader_filters.4_F_01,ufscc,64,spotba,16,0.170,2016-07-15.02:09:33,0,380,1152,614,2107,1,0,0,614,614,2,-1
leader_filters.5_F_01,ufscc,64,spotba,17,0.200,2016-07-15.02:09:38,0,137,641,319,1614,1,0,0,319,319,2,-1
leader_filters.6_F_01,ufscc,64,spotba,42,0.220,2016-07-15.02:09:40,0,492,2282,676,3266,1,0,0,676,676,2,-1
leader_filters.7_F_01,ufscc,64,spotba,18,0.180,2016-07-15.02:09:44,0,570,2680,745,3785,1,0,0,745,745,2,-1
mcs.1_F_01,ufscc,64,spotba,8,0.110,2016-07-15.02:09:47,0,50,153,230,757,0,0,2,230,230,2,-1
mcs.1_F_02,ufscc,64,spotba,9,0.100,2016-07-15.02:09:49,23,174,507,596,1829,0,20,5,596,548,2,-1
mcs.1_F_05,ufscc,64,spotba,8,0.070,2016-07-15.02:09:52,0,124,368,450,1410,0,0,1,450,450,2,-1
mcs.2_F_01,ufscc,64,spotba,8,0.070,2016-07-15.02:09:55,0,104,336,427,1387,0,0,2,427,427,2,-1
mcs.2_F_02,ufscc,64,spotba,9,0.100,2016-07-15.02:09:58,31,258,715,646,1969,0,23,9,646,595,2,-1
mcs.2_F_05,ufscc,64,spotba,8,0.080,2016-07-15.02:10:00,0,99,297,427,1345,0,0,1,427,427,2,-1
mcs.2_F_06,ufscc,64,spotba,22,0.180,2016-07-15.02:10:02,425,827,2001,2770,7789,1,1241,7,2770,886,2,-1
mcs.3_F_01,ufscc,64,spotba,8,0.080,2016-07-15.02:10:05,0,41,164,146,648,0,0,1,146,146,2,-1
mcs.3_F_02,ufscc,64,spotba,9,0.120,2016-07-15.02:10:08,16,219,923,480,2131,0,9,4,480,462,2,-1
mcs.3_F_05,ufscc,64,spotba,8,0.110,2016-07-15.02:10:12,0,113,451,355,1483,0,0,1,355,355,2,-1
mcs.4_F_01,ufscc,64,spotba,8,0.110,2016-07-15.02:10:15,0,145,620,391,1684,0,0,1,391,391,2,-1
mcs.4_F_02,ufscc,64,spotba,10,0.190,2016-07-15.02:10:17,28,247,963,516,2210,0,17,1,516,483,2,-1
mcs.4_F_05,ufscc,64,spotba,8,0.080,2016-07-15.02:10:19,0,169,676,432,1792,0,0,1,432,432,2,-1
mcs.4_F_06,ufscc,64,spotba,22,0.220,2016-07-15.02:10:22,314,785,1936,1134,3568,1,83,0,1134,813,2,-1
mcs.5_F_01,ufscc,64,spotba,8,0.140,2016-07-15.02:10:25,0,171,860,380,1969,0,0,1,380,380,2,-1
mcs.5_F_02,ufscc,64,spotba,11,0.210,2016-07-15.02:10:30,23,328,1706,533,2925,0,0,4,533,509,2,-1
mcs.5_F_05,ufscc,64,spotba,9,0.130,2016-07-15.02:10:33,0,269,1333,497,2537,0,0,1,497,497,2,-1
mcs.6_F_01,ufscc,64,spotba,8,0.130,2016-07-15.02:10:36,0,246,1242,477,2461,0,0,1,477,477,2,-1
mcs.6_F_02,ufscc,64,spotba,27,0.170,2016-07-15.02:10:38,66,444,2069,657,3278,1,7,4,657,594,2,-1
mcs.6_F_05,ufscc,64,spotba,9,0.110,2016-07-15.02:10:41,0,215,1075,437,2249,0,0,1,437,437,2,-1
mcs.6_F_06,ufscc,64,spotba,27,0.300,2016-07-15.02:10:45,766,1796,5142,2021,6710,1,112,3,2021,1330,2,-1
peterson.1_F_01,ufscc,64,spotba,19,0.150,2016-07-15.02:10:47,0,657,1693,1277,3502,0,0,1,1277,1277,2,-1
peterson.1_F_02,ufscc,64,spotba,40,0.210,2016-07-15.02:10:49,458,1482,3562,3638,8329,0,1075,5,3638,2135,2,-1
peterson.1_F_05,ufscc,64,spotba,19,0.150,2016-07-15.02:10:51,0,568,1473,1226,3411,0,0,2,1226,1226,2,-1
peterson.1_F_08,ufscc,64,spotba,25,0.300,2016-07-15.02:10:53,77,1553,4024,2179,6031,0,84,3,2179,2029,3,-1
peterson.2_F_01,ufscc,64,spotba,23,0.150,2016-07-15.02:10:56,0,552,1643,1139,3474,0,0,1,1139,1139,2,-1
peterson.2_F_02,ufscc,64,spotba,26,0.190,2016-07-15.02:10:58,26,853,2585,1438,4411,0,4,1,1438,1397,2,-1
peterson.2_F_05,ufscc,64,spotba,20,0.150,2016-07-15.02:11:02,0,625,1873,1251,3808,0,0,1,1251,1251,2,-1
peterson.2_F_07,ufscc,64,spotba,57,0.380,2016-07-15.02:11:04,30,2975,8840,3582,10673,0,4,46,3582,3549,3,-1
peterson.2_F_08,ufscc,64,spotba,46,0.420,2016-07-15.02:11:07,424,3510,9969,4157,12044,0,434,55,4154,3633,3,-1
peterson.3_F_01,ufscc,64,spotba,13,0.110,2016-07-15.02:11:10,0,262,849,713,2365,0,0,1,713,713,2,-1
peterson.3_F_02,ufscc,64,spotba,18,0.110,2016-07-15.02:11:12,0,283,1025,644,2367,0,0,1,644,644,2,-1
peterson.3_F_05,ufscc,64,spotba,13,0.130,2016-07-15.02:11:15,0,276,890,647,2136,0,0,1,647,647,2,-1
peterson.3_F_07,ufscc,64,spotba,27,0.190,2016-07-15.02:11:18,5,687,2187,1079,3478,0,0,10,1079,1074,3,-1
peterson.3_F_08,ufscc,64,spotba,26,0.270,2016-07-15.02:11:21,33,1215,3982,1539,5503,0,2,15,1539,1506,3,-1
peterson.3_F_09,ufscc,64,spotba,34,0.210,2016-07-15.02:11:24,0,586,5143,949,8681,0,0,16,949,949,2,-1
peterson.4_F_01,ufscc,64,spotba,28,0.320,2016-07-15.02:11:27,0,1564,5233,1862,6459,0,0,1,1862,1862,2,-1
peterson.4_F_02,ufscc,64,spotba,63,0.460,2016-07-15.02:11:30,1617,3860,11465,5722,16518,0,3052,3,5722,2921,2,-1
peterson.4_F_05,ufscc,64,spotba,29,0.260,2016-07-15.02:11:33,0,1447,5032,1749,6301,0,0,1,1749,1749,2,-1
peterson.4_F_08,ufscc,64,spotba,44,0.440,2016-07-15.02:11:35,265,2839,9532,3186,11323,0,179,4,3186,2859,3,-1
peterson.5_F_01,ufscc,64,spotba,28,0.290,2016-07-15.02:11:38,0,1401,5657,1703,6930,0,0,2,1703,1703,2,-1
peterson.5_F_02,ufscc,64,spotba,43,0.360,2016-07-15.02:11:41,163,2373,8719,2821,10339,0,30,1,2821,2636,2,-1
peterson.5_F_05,ufscc,64,spotba,30,0.260,2016-07-15.02:11:43,0,1518,6092,1880,7605,0,0,1,1880,1880,2,-1
peterson.5_F_07,ufscc,64,spotba,169,0.570,2016-07-15.02:11:46,23,6174,23008,6499,24374,0,0,67,6499,6476,3,-1
peterson.5_F_08,ufscc,64,spotba,44,0.380,2016-07-15.02:11:48,22,1971,8792,2214,10371,0,0,1,2214,2188,3,-1
peterson.5_F_09,ufscc,64,spotba,97,0.540,2016-07-15.02:11:51,0,5103,71080,5446,76600,0,0,190,5446,5446,2,-1
peterson.6_F_01,ufscc,64,spotba,44,0.250,2016-07-15.02:11:54,0,977,4088,1269,5347,0,0,2,1269,1269,2,-1
peterson.6_F_02,ufscc,64,spotba,31,0.240,2016-07-15.02:11:57,7,1132,4847,1458,6367,0,0,3,1458,1451,2,-1
peterson.6_F_05,ufscc,64,spotba,22,0.130,2016-07-15.02:11:59,0,335,1448,636,2748,0,0,1,636,636,2,-1
peterson.6_F_07,ufscc,64,spotba,60,0.390,2016-07-15.02:12:02,0,2965,12241,3332,13836,0,0,75,3332,3332,3,-1
peterson.6_F_08,ufscc,64,spotba,23,0.270,2016-07-15.02:12:04,20,1161,5460,1499,7888,0,0,4,1499,1479,3,-1
peterson.6_F_09,ufscc,64,spotba,55,0.380,2016-07-15.02:12:07,0,2776,42482,3067,47342,0,0,190,3067,3067,2,-1
peterson.7_F_01,ufscc,64,spotba,41,0.360,2016-07-15.02:12:10,0,2248,9778,2507,11111,0,0,1,2507,2507,2,-1
peterson.7_F_02,ufscc,64,spotba,66,0.560,2016-07-15.02:12:13,404,4476,17755,4717,19148,0,100,2,4717,4349,2,-1
peterson.7_F_05,ufscc,64,spotba,46,0.400,2016-07-15.02:12:15,0,2377,10333,2631,11663,0,0,1,2631,2631,2,-1
peterson.7_F_08,ufscc,64,spotba,104,0.630,2016-07-15.02:12:18,2728,8593,27746,9048,29757,0,1890,9,9048,6331,3,-1
phils.1_F_01,ufscc,64,spotba,6,0.050,2016-07-15.02:12:20,0,42,112,158,599,1,0,1,158,158,2,-1
phils.1_F_02,ufscc,64,spotba,6,0.060,2016-07-15.02:12:22,4,46,158,225,1146,2,5,0,225,216,2,-1
phils.1_F_03,ufscc,64,spotba,5,0.050,2016-07-15.02:12:24,1,40,121,189,744,1,0,1,189,188,2,-1
phils.1_F_04,ufscc,64,spotba,6,0.060,2016-07-15.02:12:26,3,30,89,144,642,1,2,1,144,140,2,-1
phils.1_F_05,ufscc,64,spotba,8,0.060,2016-07-15.02:12:28,1,35,94,116,475,1,0,1,116,115,2,-1
phils.1_F_06,ufscc,64,spotba,6,0.050,2016-07-15.02:12:30,12,31,53,349,1175,10,19,0,349,293,2,-1
phils.2_F_01,ufscc,64,spotba,8,0.100,2016-07-15.02:12:32,0,85,475,270,1573,0,0,93,270,269,2,-1
phils.2_F_02,ufscc,64,spotba,4,0.060,2016-07-15.02:12:35,0,15,124,104,1065,0,0,1,104,104,2,-1
phils.2_F_03,ufscc,64,spotba,3,0.040,2016-07-15.02:12:37,0,6,35,97,582,0,0,2,97,97,2,-1
phils.2_F_04,ufscc,64,spotba,8,0.090,2016-07-15.02:12:39,1,110,629,339,2004,0,2,159,311,310,2,-1
phils.2_F_05,ufscc,64,spotba,8,0.100,2016-07-15.02:12:40,0,88,490,301,1750,0,0,116,301,301,2,-1
phils.2_F_06,ufscc,64,spotba,4,0.060,2016-07-15.02:12:44,0,14,119,114,1128,0,0,1,114,114,2,-1
phils.3_F_01,ufscc,64,spotba,6,0.090,2016-07-15.02:12:47,0,134,549,330,1644,0,0,5,330,330,2,-1
phils.3_F_02,ufscc,64,spotba,7,0.080,2016-07-15.02:12:49,1,95,518,258,2008,0,1,1,258,257,2,-1
phils.3_F_03,ufscc,64,spotba,5,0.080,2016-07-15.02:12:51,0,54,293,205,1216,0,0,1,205,205,2,-1
phils.3_F_04,ufscc,64,spotba,7,0.100,2016-07-15.02:12:53,8,177,810,369,1990,0,2,15,369,358,2,-1
phils.3_F_05,ufscc,64,spotba,7,0.080,2016-07-15.02:12:55,0,68,319,235,1310,0,0,1,235,235,2,-1
phils.4_F_01,ufscc,64,spotba,9,0.200,2016-07-15.02:12:58,0,389,4312,581,6271,0,0,345,581,581,2,-1
phils.4_F_02,ufscc,64,spotba,4,0.100,2016-07-15.02:13:02,0,27,363,108,1792,0,0,1,108,108,2,-1
phils.4_F_03,ufscc,64,spotba,3,0.060,2016-07-15.02:13:05,0,10,99,124,1240,0,0,2,124,124,2,-1
phils.4_F_04,ufscc,64,spotba,15,0.300,2016-07-15.02:13:07,3,579,6355,749,8098,0,0,513,727,724,2,-1
phils.4_F_05,ufscc,64,spotba,7,0.130,2016-07-15.02:13:10,0,166,1838,325,3456,0,0,133,325,325,2,-1
phils.4_F_06,ufscc,64,spotba,4,0.060,2016-07-15.02:13:12,0,24,339,119,1995,0,0,1,119,119,2,-1
phils.5_F_01,ufscc,64,spotba,9,0.250,2016-07-15.02:13:14,0,411,4072,542,5702,0,0,24,542,542,2,-1
phils.5_F_02,ufscc,64,spotba,6,0.180,2016-07-15.02:13:18,4,135,1921,254,4426,0,0,1,254,250,2,-1
phils.5_F_03,ufscc,64,spotba,5,0.130,2016-07-15.02:13:20,0,169,1956,310,3717,0,0,1,310,310,2,-1
phils.5_F_04,ufscc,64,spotba,17,0.190,2016-07-15.02:13:24,1,140,1839,271,3506,0,0,2,271,269,2,-1
phils.5_F_05,ufscc,64,spotba,8,0.120,2016-07-15.02:13:26,0,109,1269,238,2879,0,0,1,238,238,2,-1
phils.5_F_06,ufscc,64,spotba,14,0.260,2016-07-15.02:13:29,331,789,4654,938,7366,2,3,4,938,599,2,-1
phils.6_F_01,ufscc,64,spotba,14,0.200,2016-07-15.02:13:32,0,218,3063,341,4967,0,0,4,341,341,2,-1
phils.6_F_02,ufscc,64,spotba,7,0.260,2016-07-15.02:13:35,10,269,4645,382,7780,0,0,1,382,372,2,-1
phils.6_F_03,ufscc,64,spotba,5,0.160,2016-07-15.02:13:38,0,147,2181,279,4219,0,0,1,279,279,2,-1
phils.6_F_04,ufscc,64,spotba,7,0.250,2016-07-15.02:13:41,0,315,4649,442,6643,0,0,10,442,442,2,-1
phils.6_F_05,ufscc,64,spotba,7,0.170,2016-07-15.02:13:46,0,186,2697,309,4601,0,0,1,309,309,2,-1
phils.6_F_06,ufscc,64,spotba,17,0.330,2016-07-15.02:13:54,497,1065,7799,1184,10975,1,1,4,1184,684,2,-1
phils.7_F_01,ufscc,64,spotba,14,0.300,2016-07-15.02:13:57,0,501,7607,639,9546,0,0,377,639,639,2,-1
phils.7_F_02,ufscc,64,spotba,4,0.120,2016-07-15.02:14:00,0,33,658,134,3298,0,0,1,134,134,2,-1
phils.7_F_03,ufscc,64,spotba,3,0.060,2016-07-15.02:14:06,0,14,195,113,1582,0,0,1,113,113,2,-1
phils.7_F_04,ufscc,64,spotba,8,0.200,2016-07-15.02:14:10,1,220,3387,356,5305,0,0,247,354,353,2,-1
phils.7_F_05,ufscc,64,spotba,7,0.220,2016-07-15.02:14:13,0,222,3337,360,5276,0,0,147,360,360,2,-1
phils.7_F_06,ufscc,64,spotba,4,0.090,2016-07-15.02:14:17,0,30,613,127,3029,0,0,1,127,127,2,-1
phils.8_F_01,ufscc,64,spotba,13,0.220,2016-07-15.02:14:20,0,268,4027,385,5962,0,0,2,385,385,2,-1
phils.8_F_02,ufscc,64,spotba,6,0.280,2016-07-15.02:14:23,1,192,3559,304,6791,0,0,1,304,303,2,-1
phils.8_F_03,ufscc,64,spotba,5,0.190,2016-07-15.02:14:26,0,182,2896,304,4909,0,0,1,304,304,2,-1
phils.8_F_04,ufscc,64,spotba,9,0.330,2016-07-15.02:14:29,7,500,7767,627,9920,0,0,25,627,620,2,-1
phils.8_F_05,ufscc,64,spotba,6,0.240,2016-07-15.02:14:38,0,269,4233,395,6308,0,0,1,395,395,2,-1
phils.8_F_06,ufscc,64,spotba,18,0.330,2016-07-15.02:14:47,309,727,6654,839,9851,1,1,0,839,529,2,-1
protocols.1_F_01,ufscc,64,spotba,15,0.130,2016-07-15.02:14:50,0,380,997,1210,2946,0,0,1,1210,1210,2,-1
protocols.1_F_03,ufscc,64,spotba,10,0.050,2016-07-15.02:14:52,0,29,68,288,658,0,0,2,288,288,2,-1
protocols.1_F_05,ufscc,64,spotba,13,0.090,2016-07-15.02:14:54,0,164,436,836,2033,0,0,1,836,836,4,-1
protocols.1_F_06,ufscc,64,spotba,42,0.140,2016-07-15.02:14:56,86,476,1049,1509,3570,0,81,1,1509,1373,4,-1
protocols.2_F_01,ufscc,64,spotba,14,0.100,2016-07-15.02:14:58,0,154,516,570,1846,0,0,173,559,550,2,-1
protocols.2_F_02,ufscc,64,spotba,4,0.050,2016-07-15.02:15:00,0,11,29,97,340,0,0,1,97,97,1,-1
protocols.2_F_03,ufscc,64,spotba,12,0.120,2016-07-15.02:15:03,0,160,514,423,1372,0,0,118,419,412,2,-1
protocols.2_F_04,ufscc,64,spotba,4,0.040,2016-07-15.02:15:05,0,13,44,183,776,0,0,1,183,183,2,-1
protocols.2_F_05,ufscc,64,spotba,5,0.040,2016-07-15.02:15:07,0,16,45,112,389,0,0,2,112,112,4,-1
protocols.3_F_01,ufscc,64,spotba,24,0.140,2016-07-15.02:15:09,0,366,972,1289,2946,2,0,0,1289,1289,2,-1
protocols.3_F_03,ufscc,64,spotba,22,0.140,2016-07-15.02:15:11,0,364,927,1182,2690,0,0,1,1182,1182,2,-1
protocols.3_F_04,ufscc,64,spotba,25,0.300,2016-07-15.02:15:13,1039,1329,2673,7087,18851,2,4578,0,7087,1553,2,-1
protocols.3_F_05,ufscc,64,spotba,30,0.190,2016-07-15.02:15:15,0,277,742,911,2146,0,0,1,911,911,4,-1
protocols.4_F_01,ufscc,64,spotba,27,0.210,2016-07-15.02:15:19,0,796,2058,1527,3519,0,0,1,1527,1527,2,-1
protocols.4_F_03,ufscc,64,spotba,31,0.170,2016-07-15.02:15:22,0,646,1590,1472,3203,0,0,1,1472,1472,2,-1
protocols.4_F_04,ufscc,64,spotba,71,0.320,2016-07-15.02:15:25,1161,3143,6122,5564,11164,1,187,0,5564,4181,2,-1
protocols.4_F_05,ufscc,64,spotba,71,0.200,2016-07-15.02:15:27,0,611,1483,1379,3055,1,0,0,1379,1379,4,-1
protocols.5_F_01,ufscc,64,spotba,38,0.140,2016-07-15.02:15:30,0,169,463,653,1478,0,0,1,653,653,2,-1
protocols.5_F_02,ufscc,64,spotba,86,0.270,2016-07-15.02:15:32,267,1416,3204,4249,8464,13,8,0,4249,3917,1,-1
protocols.5_F_03,ufscc,64,spotba,23,0.130,2016-07-15.02:15:34,0,377,936,1414,3064,0,0,1,1414,1414,2,-1
protocols.5_F_04,ufscc,64,spotba,86,0.280,2016-07-15.02:15:36,325,1627,3437,4329,8522,3,19,0,4329,3913,2,-1
protocols.5_F_05,ufscc,64,spotba,27,0.260,2016-07-15.02:15:38,0,1506,3743,2184,5176,0,0,1,2184,2184,4,-1
public_subscribe.1_F_01,ufscc,64,spotba,10,0.080,2016-07-15.02:15:43,0,66,103,628,1083,0,0,3,628,628,2,-1
public_subscribe.1_F_03,ufscc,64,spotba,10,0.080,2016-07-15.02:15:46,0,58,83,707,1151,0,0,3,707,707,2,-1
public_subscribe.1_F_04,ufscc,64,spotba,25,0.130,2016-07-15.02:15:50,21,248,390,1653,2774,16,11,43,1643,1462,2,-1
public_subscribe.2_F_01,ufscc,64,spotba,10,0.080,2016-07-15.02:15:54,0,115,233,370,1028,0,0,1,370,370,2,-1
public_subscribe.2_F_03,ufscc,64,spotba,10,0.080,2016-07-15.02:15:57,0,133,252,544,1273,0,0,1,544,544,2,-1
public_subscribe.2_F_04,ufscc,64,spotba,39,0.230,2016-07-15.02:16:01,139,1593,3437,2421,5397,22,91,40,2420,2276,2,-1
public_subscribe.3_F_01,ufscc,64,spotba,10,0.090,2016-07-15.02:16:05,0,144,293,663,1556,0,0,2,663,663,2,-1
public_subscribe.3_F_03,ufscc,64,spotba,10,0.090,2016-07-15.02:16:11,0,138,254,568,1333,0,0,1,568,568,2,-1
public_subscribe.3_F_04,ufscc,64,spotba,23,0.170,2016-07-15.02:16:15,10,697,1463,1409,3162,4,0,7,1409,1391,2,-1
public_subscribe.4_F_01,ufscc,64,spotba,10,0.110,2016-07-15.02:16:18,0,192,386,732,1662,0,0,1,732,732,2,-1
public_subscribe.4_F_03,ufscc,64,spotba,10,0.090,2016-07-15.02:16:22,0,130,246,629,1407,0,0,3,629,629,2,-1
public_subscribe.4_F_04,ufscc,64,spotba,23,0.150,2016-07-15.02:16:25,4,462,969,1117,2517,2,0,1,1117,1109,2,-1
public_subscribe.5_F_01,ufscc,64,spotba,10,0.130,2016-07-15.02:16:30,0,348,791,935,2457,0,0,1,935,935,2,-1
public_subscribe.5_F_03,ufscc,64,spotba,10,0.100,2016-07-15.02:16:34,0,120,275,491,1449,0,0,1,491,491,2,-1
public_subscribe.5_F_04,ufscc,64,spotba,28,0.200,2016-07-15.02:16:39,35,1034,2599,1571,4294,5,17,18,1571,1542,2,-1
rether.1_F_01,ufscc,64,spotba,64,0.230,2016-07-15.02:16:44,86,634,712,3949,4571,0,10,1,3949,3050,4,-1
rether.1_F_03,ufscc,64,spotba,52,0.180,2016-07-15.02:16:47,68,340,378,4350,4943,0,13,4,4350,2771,4,-1
rether.1_F_05,ufscc,64,spotba,53,0.160,2016-07-15.02:16:50,99,469,515,4612,5272,0,18,1,4612,3378,2,-1
rether.1_F_07,ufscc,64,spotba,52,0.150,2016-07-15.02:16:52,0,306,341,2530,2931,0,0,2,2530,2530,2,-1
rether.1_F_09,ufscc,64,spotba,53,0.170,2016-07-15.02:16:55,0,416,472,3243,3773,0,0,4,3243,3229,2,-1
rether.1_F_10,ufscc,64,spotba,55,0.180,2016-07-15.02:16:57,117,387,421,4567,5213,0,33,1,4567,2969,2,-1
rether.2_F_01,ufscc,64,spotba,26,0.110,2016-07-15.02:17:00,0,112,129,1630,1979,0,0,1,1630,1630,4,-1
rether.2_F_03,ufscc,64,spotba,26,0.070,2016-07-15.02:17:03,0,70,79,923,1132,0,0,1,923,923,4,-1
rether.2_F_05,ufscc,64,spotba,26,0.080,2016-07-15.02:17:05,0,73,82,753,921,0,0,2,753,753,2,-1
rether.2_F_07,ufscc,64,spotba,26,0.090,2016-07-15.02:17:09,0,59,67,1179,1410,0,0,1,1179,1179,2,-1
rether.2_F_09,ufscc,64,spotba,80,0.270,2016-07-15.02:17:12,0,1433,1621,5287,6106,0,0,6,5287,5244,2,-1
rether.2_F_10,ufscc,64,spotba,26,0.090,2016-07-15.02:17:15,0,102,117,1565,1924,0,0,1,1565,1565,2,-1
rether.3_F_01,ufscc,64,spotba,117,0.390,2016-07-15.02:17:19,52,3839,4365,7580,8696,0,3,1,7580,6958,4,-1
rether.3_F_03,ufscc,64,spotba,94,0.360,2016-07-15.02:17:22,37,2495,2827,6193,7078,0,2,1,6193,5598,4,-1
rether.3_F_05,ufscc,64,spotba,113,0.390,2016-07-15.02:17:26,156,3417,3800,7774,8758,0,3,1,7774,7105,2,-1
rether.3_F_07,ufscc,64,spotba,117,0.360,2016-07-15.02:17:29,0,3069,3449,6390,7258,0,0,1,6390,6390,2,-1
rether.3_F_09,ufscc,64,spotba,117,0.400,2016-07-15.02:17:34,0,5072,5690,8077,9146,0,0,3,8077,8065,2,-1
rether.3_F_10,ufscc,64,spotba,94,0.370,2016-07-15.02:17:38,174,2989,3387,7352,8375,0,3,1,7352,6383,2,-1
rether.4_F_01,ufscc,64,spotba,81,0.390,2016-07-15.02:17:41,103,3280,4053,6792,8190,1,26,0,6792,5844,4,-1
rether.4_F_03,ufscc,64,spotba,76,0.330,2016-07-15.02:17:45,104,2096,2599,6316,7563,1,44,0,6316,4921,4,-1
rether.4_F_05,ufscc,64,spotba,76,0.300,2016-07-15.02:17:49,105,2005,2443,6421,7606,2,54,0,6421,5045,2,-1
rether.4_F_07,ufscc,64,spotba,145,0.420,2016-07-15.02:17:52,4,3414,4154,6429,7730,2,0,1,6429,6425,2,-1
rether.4_F_08,ufscc,64,spotba,81,0.430,2016-07-15.02:17:58,1057,3855,4665,7561,9906,1,923,0,7561,5953,2,-1
rether.4_F_09,ufscc,64,spotba,156,0.470,2016-07-15.02:18:02,10,5617,6749,9010,10754,4,2,4,9010,8998,2,-1
rether.4_F_10,ufscc,64,spotba,77,0.310,2016-07-15.02:18:07,149,2009,2425,6953,8201,1,54,0,6953,5064,2,-1
rether.5_F_01,ufscc,64,spotba,169,0.580,2016-07-15.02:18:11,135,7444,8494,11991,13689,0,27,1,11991,10831,4,-1
rether.5_F_03,ufscc,64,spotba,152,0.500,2016-07-15.02:18:15,101,5428,6174,9804,11169,0,32,1,9804,8726,4,-1
rether.5_F_05,ufscc,64,spotba,289,0.410,2016-07-15.02:18:22,99,4264,4780,8487,9588,0,8,1,8487,7711,2,-1
rether.5_F_07,ufscc,64,spotba,152,0.490,2016-07-15.02:18:27,0,5821,6548,9054,10258,0,0,1,9054,9054,2,-1
rether.5_F_09,ufscc,64,spotba,181,0.610,2016-07-15.02:18:32,0,8211,9234,11573,13094,0,0,8,11573,11557,2,-1
rether.5_F_10,ufscc,64,spotba,184,0.520,2016-07-15.02:18:36,331,5830,6601,10706,12159,0,13,1,10706,9143,2,-1
rether.6_F_01,ufscc,64,spotba,152,0.560,2016-07-15.02:18:41,143,7077,8452,12001,14255,0,16,1,12001,10589,4,-1
rether.6_F_03,ufscc,64,spotba,84,0.370,2016-07-15.02:18:47,104,3086,3766,7404,8841,1,26,0,7404,6210,4,-1
rether.6_F_05,ufscc,64,spotba,82,0.300,2016-07-15.02:18:53,105,2060,2477,7052,8240,1,29,0,7052,5480,2,-1
rether.6_F_07,ufscc,64,spotba,129,0.450,2016-07-15.02:18:57,4,5037,5996,8413,9937,2,1,1,8413,8409,2,-1
rether.6_F_08,ufscc,64,spotba,79,0.340,2016-07-15.02:19:01,15,1849,2335,5727,7790,1,789,0,5727,5002,2,-1
rether.6_F_09,ufscc,64,spotba,188,0.640,2016-07-15.02:19:06,9,10139,12020,13364,15803,4,1,3,13364,13354,2,-1
rether.6_F_10,ufscc,64,spotba,82,0.420,2016-07-15.02:19:10,149,3581,4344,9128,10655,1,16,0,9128,6955,2,-1
rether.7_F_01,ufscc,64,spotba,174,0.500,2016-07-15.02:19:15,228,5080,5814,10416,12003,0,66,1,10416,8282,4,-1
rether.7_F_03,ufscc,64,spotba,167,0.440,2016-07-15.02:19:20,204,5044,5761,10571,12179,0,88,1,10571,8589,4,-1
rether.7_F_07,ufscc,64,spotba,173,0.530,2016-07-15.02:19:28,0,6455,7321,9982,11396,0,0,2,9982,9982,2,-1
rether.7_F_09,ufscc,64,spotba,165,0.520,2016-07-15.02:19:32,0,6336,7184,9843,11235,0,0,1,9843,9843,2,-1
szymanski.1_F_02,ufscc,64,spotba,18,0.140,2016-07-15.02:19:42,0,417,1338,953,3118,0,0,1,953,953,2,-1
szymanski.1_F_04,ufscc,64,spotba,149,0.420,2016-07-15.02:19:46,0,3985,10979,5009,13633,0,0,96,5008,5007,2,-1
szymanski.1_F_05,ufscc,64,spotba,20,0.200,2016-07-15.02:19:49,0,486,1485,974,3235,0,0,1,974,974,2,-1
szymanski.2_F_01,ufscc,64,spotba,43,0.170,2016-07-15.02:19:53,0,429,1284,898,2755,0,0,1,898,898,2,-1
szymanski.2_F_02,ufscc,64,spotba,19,0.200,2016-07-15.02:19:58,0,587,1962,1018,3465,0,0,1,1018,1018,2,-1
szymanski.2_F_04,ufscc,64,spotba,28,0.160,2016-07-15.02:20:02,0,602,1797,1129,3442,0,0,1,1129,1129,2,-1
szymanski.3_F_01,ufscc,64,spotba,25,0.290,2016-07-15.02:20:05,0,935,3731,1251,5059,0,0,2,1251,1251,2,-1
szymanski.3_F_02,ufscc,64,spotba,28,0.250,2016-07-15.02:20:09,0,1064,4375,1510,6315,0,0,2,1510,1510,2,-1
szymanski.3_F_04,ufscc,64,spotba,145,0.550,2016-07-15.02:20:15,0,6157,23340,6538,24906,0,0,407,6538,6538,2,-1
