model,alg,workers,buchi,ltl,time,date,sccs,ustates,utrans,tstates,ttrans,selfloop,claimdead,claimfound,claimsuccess,cumstack,buchisize,scclist
bakery.8_T_09,ufscc,64,spotba,-1,69.630,2016-07-11.22:23:26,71745683,253131202,857716863,257275779,5238668990,54750,1576333503,-954632750,253906333,2745186,2,-1
bopdp.1_T_02,ufscc,64,spotba,-1,0.610,2016-07-11.22:23:33,12092,12642,48082,78429,349386,42,119216,3281,77406,4967,3,-1
bopdp.1_T_04,ufscc,64,spotba,-1,0.650,2016-07-11.22:23:37,12092,12642,48082,85260,371516,36,130187,3443,83729,4950,3,-1
bopdp.1_T_06,ufscc,64,spotba,-1,0.610,2016-07-11.22:23:42,12092,12642,24706,76104,168866,72,46067,1327,75049,5025,3,-1
bopdp.1_T_08,ufscc,64,spotba,-1,0.690,2016-07-11.22:23:45,18716,19640,37094,118124,248469,2,69959,1914,116816,6945,3,-1
bopdp.2_T_02,ufscc,64,spotba,-1,0.610,2016-07-11.22:23:48,50,25685,145936,58806,348976,58844,478,130429,49694,8037,3,-1
bopdp.2_T_04,ufscc,64,spotba,-1,0.640,2016-07-11.22:23:54,50,25685,145936,80451,499394,84908,261,162093,62432,8280,3,-1
bopdp.2_T_06,ufscc,64,spotba,-1,0.620,2016-07-11.22:23:57,50,25685,73942,63390,193049,34679,219,57011,51823,8184,3,-1
bopdp.2_T_08,ufscc,64,spotba,-1,0.640,2016-07-11.22:24:00,50,47586,135288,88818,264911,46093,101,89680,72425,10937,3,-1
bopdp.3_T_02,ufscc,64,spotba,92,0.250,2016-07-11.22:24:03,279,2351,7174,5991,16941,2,630,232,5967,4805,3,-1
bopdp.3_T_04,ufscc,64,spotba,-1,0.860,2016-07-11.22:24:06,1023793,1040953,5494820,1698494,9598228,16,6049361,52195,1687894,10570,3,-1
bopdp.3_T_06,ufscc,64,spotba,-1,0.840,2016-07-11.22:24:12,1023793,1040953,2788311,1673613,4782472,26,2416203,22343,1658857,11329,3,-1
bopdp.3_T_08,ufscc,64,spotba,-1,0.980,2016-07-11.22:24:16,1906471,1940439,5125188,3519189,10100136,20,4996067,44560,3486498,12087,3,-1
driving_phils.1_T_01,ufscc,64,spotba,-1,0.590,2016-07-11.22:24:19,13,14889,28595,51153,99727,0,0,27047,42598,10560,2,-1
driving_phils.1_T_02,ufscc,64,spotba,31,0.100,2016-07-11.22:24:21,0,232,385,1925,2818,0,0,2,1925,1925,2,-1
driving_phils.1_T_03,ufscc,64,spotba,31,0.080,2016-07-11.22:24:23,0,189,323,1770,2565,0,0,1,1770,1770,2,-1
driving_phils.1_T_04,ufscc,64,spotba,-1,0.580,2016-07-11.22:24:26,13,14889,28595,47485,93209,0,0,25877,39130,10520,2,-1
driving_phils.2_T_01,ufscc,64,spotba,-1,0.710,2016-07-11.22:24:31,16,33173,81854,58381,142330,0,0,62454,49573,12887,2,-1
driving_phils.2_T_02,ufscc,64,spotba,39,0.110,2016-07-11.22:24:33,0,388,797,2527,4279,0,0,6,2527,2527,2,-1
driving_phils.2_T_03,ufscc,64,spotba,39,0.120,2016-07-11.22:24:36,0,425,905,2651,4583,0,0,1,2651,2651,2,-1
driving_phils.2_T_04,ufscc,64,spotba,-1,0.710,2016-07-11.22:24:38,16,33173,81854,61499,150473,0,0,64007,49626,14408,2,-1
driving_phils.3_T_03,ufscc,64,spotba,365,0.660,2016-07-11.22:25:01,0,16212,30178,20092,36368,1,0,0,20092,20092,2,-1
driving_phils.4_T_01,ufscc,64,spotba,-1,38.500,2016-07-11.22:25:42,18,265262511,695149567,302426898,796650704,0,0,460854967,278842875,10377473,2,-1
driving_phils.4_T_02,ufscc,64,spotba,50,0.090,2016-07-11.22:25:44,0,368,973,1701,3489,0,0,1,1701,1701,2,-1
driving_phils.4_T_03,ufscc,64,spotba,50,0.180,2016-07-11.22:25:47,0,1142,2213,2784,5056,0,0,2,2784,2784,2,-1
driving_phils.4_T_04,ufscc,64,spotba,-1,36.610,2016-07-11.22:26:26,18,265262511,695149567,296227202,777696276,0,0,455880933,276092526,10437328,2,-1
driving_phils.5_T_03,ufscc,64,spotba,302,0.650,2016-07-11.22:26:47,0,11383,23046,14157,27990,1,0,0,14157,14157,2,-1
elevator.1_T_02,ufscc,64,spotba,-1,0.500,2016-07-11.22:26:50,3869,12408,27375,31172,76421,0,13452,13887,26553,5976,2,-1
elevator.1_T_04,ufscc,64,spotba,-1,0.480,2016-07-11.22:26:53,2304,10843,22314,28707,65595,0,7480,13855,23582,6166,2,-1
elevator.2_T_04,ufscc,64,spotba,-1,0.260,2016-07-11.22:26:55,742,3565,7550,10751,23566,0,2423,4401,9266,3877,2,-1
elevator2.1_T_02,ufscc,64,spotba,-1,0.280,2016-07-11.22:26:57,1,1728,4768,14196,38526,0,0,7967,12183,3914,2,-1
elevator2.1_T_04,ufscc,64,spotba,-1,0.270,2016-07-11.22:26:58,1,1728,4768,14500,41944,0,0,7938,12030,3830,4,-1
elevator2.1_T_06,ufscc,64,spotba,-1,0.270,2016-07-11.22:27:00,1,1728,4768,12618,33153,0,0,6314,11155,4096,6,-1
elevator2.1_T_08,ufscc,64,spotba,-1,0.260,2016-07-11.22:27:01,1,1728,4768,12141,34631,0,0,7129,10330,3966,6,-1
elevator2.1_T_10,ufscc,64,spotba,-1,0.260,2016-07-11.22:27:03,1,1728,4768,12994,35345,0,0,6532,11094,4050,6,-1
elevator2.2_T_02,ufscc,64,spotba,-1,0.530,2016-07-11.22:27:05,1,179200,1036800,183351,1058879,0,0,861757,182517,53139,2,-1
elevator2.2_T_04,ufscc,64,spotba,-1,0.530,2016-07-11.22:27:08,1,179200,1036800,187024,1082711,0,0,863990,182570,54523,4,-1
elevator2.2_T_06,ufscc,64,spotba,-1,0.520,2016-07-11.22:27:10,1,179200,1036800,184411,1066116,0,0,861825,182410,54371,6,-1
elevator2.2_T_08,ufscc,64,spotba,-1,0.520,2016-07-11.22:27:12,1,179200,1036800,186649,1081186,0,0,865690,182766,53847,6,-1
elevator2.2_T_10,ufscc,64,spotba,-1,0.520,2016-07-11.22:27:14,1,179200,1036800,211244,1263727,0,0,877735,183959,53331,6,-1
elevator2.3_T_04,ufscc,64,spotba,-1,2.820,2016-07-11.22:27:20,1,7667712,55377920,9627743,71081738,0,0,49996428,8048328,909822,4,-1
elevator2.3_T_06,ufscc,64,spotba,-1,2.760,2016-07-11.22:27:25,1,7667712,55377920,9679712,71567691,0,0,50082592,8076608,908292,6,-1
elevator2.3_T_08,ufscc,64,spotba,-1,4.810,2016-07-11.22:27:32,1,7667712,55377920,9925886,73731998,0,0,50400553,8097027,893421,6,-1
elevator2.3_T_10,ufscc,64,spotba,-1,5.000,2016-07-11.22:27:39,1,7667712,55377920,10543764,77597120,0,0,50102518,7988774,888185,6,-1
elevator2.3_T_11,ufscc,64,spotba,-1,2.710,2016-07-11.22:27:44,1,7667712,55377920,8920179,65756916,0,0,49931902,8103636,906865,2,-1
elevator.3_T_04,ufscc,64,spotba,-1,0.910,2016-07-11.22:27:47,78530,495463,1374477,616426,1697046,0,285232,691248,539547,57695,2,-1
elevator.4_T_02,ufscc,64,spotba,-1,1.000,2016-07-11.22:27:50,474226,1362273,4305557,1779561,5924791,0,1625123,1672143,1458427,265770,2,-1
elevator.4_T_04,ufscc,64,spotba,-1,0.970,2016-07-11.22:27:53,118406,1006453,2756648,1487181,4171999,0,358959,1744562,1125488,270156,2,-1
elevator.5_T_04,ufscc,64,spotba,-1,55.460,2016-07-11.22:28:51,20638754,205646803,709182775,334786815,1163654256,0,110713902,491673934,243328862,23374075,2,-1
extinction.1_T_01,ufscc,64,spotba,-1,0.500,2016-07-11.22:28:56,8993,8993,23760,50031,135734,36,43889,0,50031,4455,2,-1
extinction.2_T_01,ufscc,64,spotba,-1,0.560,2016-07-11.22:28:59,10061,10061,26693,62596,171567,36,63393,0,62596,4456,2,-1
extinction.3_T_01,ufscc,64,spotba,-1,1.090,2016-07-11.22:29:03,751930,751930,2669467,917503,3290517,214,2106434,0,917503,7212,2,-1
extinction.4_T_01,ufscc,64,spotba,-1,1.200,2016-07-11.22:29:08,2001372,2001372,7116987,2304707,8243802,206,5487430,0,2304707,8834,2,-1
fischer.1_T_03,ufscc,64,spotba,8,0.040,2016-07-11.22:29:12,0,68,151,390,1209,21,0,5,390,390,2,-1
fischer.1_T_04,ufscc,64,spotba,2,0.020,2016-07-11.22:29:13,0,5,28,127,876,78,0,0,127,127,2,-1
fischer.2_T_03,ufscc,64,spotba,8,0.040,2016-07-11.22:29:14,0,88,251,438,1589,56,0,15,436,413,2,-1
fischer.2_T_04,ufscc,64,spotba,2,0.030,2016-07-11.22:29:16,0,8,65,127,1204,79,0,0,127,127,2,-1
fischer.3_T_03,ufscc,64,spotba,8,0.050,2016-07-11.22:29:18,0,98,415,358,1964,41,0,12,356,345,2,-1
fischer.3_T_04,ufscc,64,spotba,2,0.040,2016-07-11.22:29:20,0,12,133,128,1688,74,0,0,128,128,2,-1
fischer.4_T_03,ufscc,64,spotba,10,0.080,2016-07-11.22:29:22,0,315,1135,592,2875,59,0,22,592,559,2,-1
fischer.4_T_04,ufscc,64,spotba,2,0.040,2016-07-11.22:29:23,0,14,168,127,1832,76,0,0,127,127,2,-1
fischer.5_T_03,ufscc,64,spotba,18,0.080,2016-07-11.22:29:25,0,369,1240,704,3146,71,0,29,704,604,2,-1
fischer.5_T_04,ufscc,64,spotba,2,0.030,2016-07-11.22:29:27,0,13,152,126,1776,73,0,0,126,126,2,-1
fischer.6_T_03,ufscc,64,spotba,8,0.050,2016-07-11.22:29:31,0,74,472,240,1979,16,0,1,240,240,2,-1
fischer.6_T_04,ufscc,64,spotba,2,0.050,2016-07-11.22:29:33,0,16,225,128,2188,72,0,0,128,128,2,-1
fischer.7_T_03,ufscc,64,spotba,8,0.050,2016-07-11.22:29:35,0,60,382,250,1804,14,0,4,250,250,2,-1
lamport.1_T_03,ufscc,64,spotba,9,0.050,2016-07-11.22:29:37,0,191,548,590,1800,0,0,2,590,590,2,-1
lamport.1_T_04,ufscc,64,spotba,9,0.050,2016-07-11.22:29:40,7,179,513,557,1883,0,0,2,557,546,2,-1
lamport.1_T_06,ufscc,64,spotba,-1,0.450,2016-07-11.22:29:44,29883,56377,204081,93530,363594,0,138310,51678,80871,12138,2,-1
lamport.2_T_03,ufscc,64,spotba,9,0.050,2016-07-11.22:29:45,0,153,445,542,1674,0,0,1,542,542,2,-1
lamport.2_T_04,ufscc,64,spotba,9,0.060,2016-07-11.22:29:47,7,213,580,618,2017,0,1,3,618,606,2,-1
lamport.3_T_03,ufscc,64,spotba,9,0.050,2016-07-11.22:29:49,0,179,516,561,1724,0,0,3,561,561,2,-1
lamport.3_T_04,ufscc,64,spotba,9,0.060,2016-07-11.22:29:50,10,226,593,673,2089,0,1,1,673,654,2,-1
lamport.5_T_03,ufscc,64,spotba,10,0.070,2016-07-11.22:29:52,0,310,1210,608,2464,0,0,5,608,608,2,-1
lamport.5_T_04,ufscc,64,spotba,9,0.070,2016-07-11.22:29:54,8,277,1051,582,2586,0,0,2,582,574,2,-1
lamport.5_T_06,ufscc,64,spotba,-1,0.660,2016-07-11.22:29:57,1131543,2057847,9595612,2292724,11012030,0,5848114,2051214,2152645,118900,2,-1
lamport.6_T_03,ufscc,64,spotba,10,0.080,2016-07-11.22:30:00,0,290,1125,612,2473,0,0,2,612,612,2,-1
lamport.6_T_04,ufscc,64,spotba,10,0.080,2016-07-11.22:30:03,5,317,1217,606,2689,0,0,2,606,601,2,-1
lamport.7_T_03,ufscc,64,spotba,18,0.140,2016-07-11.22:30:05,0,794,3549,1032,4803,0,0,7,1032,1032,2,-1
lamport.7_T_04,ufscc,64,spotba,10,0.110,2016-07-11.22:30:07,5,407,2215,638,3989,0,0,1,638,633,2,-1
lamport.7_T_06,ufscc,64,spotba,-1,10.480,2016-07-11.22:30:20,42220811,74413141,423216967,77263408,445006593,0,265392175,87927496,74918243,2998366,2,-1
lamport.8_T_03,ufscc,64,spotba,9,0.090,2016-07-11.22:30:23,0,368,1813,611,3092,0,0,2,611,611,2,-1
lamport.8_T_04,ufscc,64,spotba,10,0.100,2016-07-11.22:30:28,6,396,2119,620,3951,0,0,1,620,614,2,-1
lamport_nonatomic.1_T_03,ufscc,64,spotba,12,0.080,2016-07-11.22:30:31,0,389,1247,825,2680,44,0,3,825,825,2,-1
lamport_nonatomic.1_T_04,ufscc,64,spotba,6,0.030,2016-07-11.22:30:36,0,66,225,377,1469,1,0,0,377,377,2,-1
lamport_nonatomic.2_T_03,ufscc,64,spotba,12,0.060,2016-07-11.22:30:41,0,334,1099,744,2478,36,0,8,744,744,2,-1
lamport_nonatomic.2_T_04,ufscc,64,spotba,6,0.040,2016-07-11.22:30:47,0,80,267,400,1531,2,0,0,400,400,2,-1
lamport_nonatomic.3_T_03,ufscc,64,spotba,13,0.080,2016-07-11.22:30:50,0,388,1257,790,2605,15,0,2,790,790,2,-1
lamport_nonatomic.3_T_04,ufscc,64,spotba,6,0.040,2016-07-11.22:30:54,0,85,296,401,1547,1,0,0,401,401,2,-1
lamport_nonatomic.4_T_03,ufscc,64,spotba,34,0.260,2016-07-11.22:31:03,0,1935,8196,2224,9451,428,0,123,2224,2224,2,-1
lamport_nonatomic.4_T_04,ufscc,64,spotba,7,0.060,2016-07-11.22:31:09,0,164,706,450,2199,1,0,0,450,450,2,-1
lamport_nonatomic.5_T_03,ufscc,64,spotba,33,0.330,2016-07-11.22:31:19,0,2066,10815,2320,12169,513,0,137,2320,2320,2,-1
lamport_nonatomic.5_T_04,ufscc,64,spotba,6,0.070,2016-07-11.22:31:28,0,132,783,357,2525,2,0,0,357,357,2,-1
lann.2_T_02,ufscc,64,spotba,-1,0.620,2016-07-11.22:31:31,24419,25499,95080,76193,326606,0,138935,2398,75142,3259,2,-1
lann.2_T_04,ufscc,64,spotba,-1,0.610,2016-07-11.22:31:34,24328,25408,81813,64186,254790,0,107186,2209,63212,3357,2,-1
leader_filters.1_T_02,ufscc,64,spotba,-1,0.320,2016-07-11.22:31:36,4966,4966,8859,18473,34912,0,9484,0,18473,2473,1,-1
leader_filters.2_T_02,ufscc,64,spotba,-1,0.550,2016-07-11.22:31:39,28804,28804,55989,54025,122062,0,46585,0,54025,2441,1,-1
leader_filters.3_T_02,ufscc,64,spotba,-1,0.600,2016-07-11.22:31:41,91093,91093,208236,112860,267977,0,134487,0,112860,2808,1,-1
leader_filters.4_T_02,ufscc,64,spotba,-1,0.600,2016-07-11.22:31:44,50025,50025,116476,65664,161213,0,78637,0,65664,2185,1,-1
leader_filters.5_T_02,ufscc,64,spotba,-1,0.760,2016-07-11.22:31:48,1572886,1572886,4319565,1642409,4560520,0,2829199,0,1642409,3937,1,-1
leader_filters.6_T_02,ufscc,64,spotba,-1,13.400,2016-07-11.22:32:05,212652416,212652416,551025365,213649332,555142681,0,340040066,0,213649332,5504,1,-1
leader_filters.7_T_02,ufscc,64,spotba,-1,2.280,2016-07-11.22:32:12,26302351,26302351,84124038,26421466,84613453,0,57996537,0,26421466,4590,1,-1
mcs.1_T_03,ufscc,64,spotba,7,0.040,2016-07-11.22:32:14,0,98,294,450,1414,0,0,2,450,450,2,-1
mcs.1_T_04,ufscc,64,spotba,8,0.040,2016-07-11.22:32:16,4,64,213,347,1309,0,0,1,347,333,2,-1
mcs.1_T_06,ufscc,64,spotba,-1,0.460,2016-07-11.22:32:18,7637,15581,53092,33842,125586,0,38021,18860,29636,6112,2,-1
mcs.2_T_04,ufscc,64,spotba,7,0.040,2016-07-11.22:32:22,16,133,348,549,1747,0,2,3,549,505,2,-1
mcs.3_T_03,ufscc,64,spotba,7,0.060,2016-07-11.22:32:24,0,154,616,438,1816,0,0,1,438,438,2,-1
mcs.3_T_04,ufscc,64,spotba,7,0.050,2016-07-11.22:32:28,12,153,559,452,2047,0,1,2,452,435,2,-1
mcs.3_T_06,ufscc,64,spotba,-1,0.650,2016-07-11.22:32:32,554160,1125564,5156448,1239156,5837472,0,2643218,1563334,1174837,147958,2,-1
mcs.4_T_03,ufscc,64,spotba,8,0.060,2016-07-11.22:32:34,0,193,769,504,2077,0,0,7,504,504,2,-1
mcs.4_T_04,ufscc,64,spotba,7,0.050,2016-07-11.22:32:37,13,164,607,460,2071,0,1,2,460,439,2,-1
mcs.5_T_03,ufscc,64,spotba,10,0.100,2016-07-11.22:32:40,0,427,2086,669,3360,0,0,11,669,669,2,-1
mcs.5_T_04,ufscc,64,spotba,7,0.080,2016-07-11.22:32:42,12,235,1340,447,3044,0,0,1,447,434,2,-1
mcs.5_T_06,ufscc,64,spotba,-1,18.540,2016-07-11.22:33:03,59107301,119663657,693157106,130330042,777764912,0,366110521,227338848,122018027,15401608,2,-1
mcs.6_T_03,ufscc,64,spotba,8,0.080,2016-07-11.22:33:05,0,292,1453,539,2752,0,0,7,539,539,2,-1
mcs.6_T_04,ufscc,64,spotba,7,0.090,2016-07-11.22:33:07,15,298,1628,535,3467,0,0,1,535,517,2,-1
peterson.1_T_03,ufscc,64,spotba,18,0.100,2016-07-11.22:33:09,0,580,1459,1226,3342,0,0,2,1226,1226,2,-1
peterson.1_T_04,ufscc,64,spotba,24,0.130,2016-07-11.22:33:10,273,994,2320,2296,5583,0,487,3,2296,1626,2,-1
peterson.1_T_06,ufscc,64,spotba,-1,0.520,2016-07-11.22:33:12,13023,24965,97158,54509,214662,0,77511,25892,49695,6063,2,-1
peterson.1_T_07,ufscc,64,spotba,-1,0.420,2016-07-11.22:33:14,808,12750,34011,29661,82172,0,5584,26419,25844,6403,3,-1
peterson.1_T_09,ufscc,64,spotba,-1,0.420,2016-07-11.22:33:16,556,12498,97251,28761,229416,0,20263,93760,25331,6348,2,-1
peterson.2_T_03,ufscc,64,spotba,18,0.090,2016-07-11.22:33:18,0,514,1566,1106,3398,0,0,1,1106,1106,2,-1
peterson.2_T_04,ufscc,64,spotba,24,0.110,2016-07-11.22:33:19,29,644,1841,1602,4617,0,10,1,1602,1507,2,-1
peterson.2_T_06,ufscc,64,spotba,-1,0.540,2016-07-11.22:33:21,121226,245356,1000456,298882,1231649,0,537137,282055,287454,31374,2,-1
peterson.3_T_03,ufscc,64,spotba,16,0.090,2016-07-11.22:33:23,0,480,1525,948,3085,0,0,1,948,948,2,-1
peterson.3_T_04,ufscc,64,spotba,15,0.090,2016-07-11.22:33:26,33,523,1522,1074,3393,0,3,2,1074,1020,2,-1
peterson.3_T_06,ufscc,64,spotba,-1,0.530,2016-07-11.22:33:28,165828,335675,1375151,397349,1674808,0,732090,386259,374160,44332,2,-1
peterson.4_T_03,ufscc,64,spotba,27,0.170,2016-07-11.22:33:30,0,1157,4103,1604,5929,0,0,1,1604,1604,2,-1
peterson.4_T_04,ufscc,64,spotba,67,0.220,2016-07-11.22:33:32,42,1643,5491,2021,7240,0,3,1,2021,1974,2,-1
peterson.4_T_06,ufscc,64,spotba,-1,0.820,2016-07-11.22:33:35,1148594,2239039,11449204,2442146,12649589,0,6878735,2677340,2382364,67599,2,-1
peterson.4_T_07,ufscc,64,spotba,-1,0.660,2016-07-11.22:33:37,35159,1125604,3883814,1236019,4283201,0,205660,2663444,1183142,70113,3,-1
peterson.4_T_09,ufscc,64,spotba,-1,0.750,2016-07-11.22:33:41,29115,1119560,15241844,1216838,16607909,0,821820,13651140,1169078,67279,2,-1
peterson.5_T_03,ufscc,64,spotba,30,0.210,2016-07-11.22:33:43,0,1371,5531,1781,7242,0,0,3,1781,1781,2,-1
peterson.5_T_04,ufscc,64,spotba,42,0.230,2016-07-11.22:33:47,31,1643,6249,2062,8238,0,0,1,2062,2030,2,-1
peterson.5_T_06,ufscc,64,spotba,-1,34.230,2016-07-11.22:34:24,126456196,257340355,1415604379,262223464,1450355988,0,731918913,432600369,258864458,11855599,2,-1
peterson.6_T_03,ufscc,64,spotba,24,0.170,2016-07-11.22:34:26,0,953,4060,1257,5380,0,0,1,1257,1257,2,-1
peterson.6_T_04,ufscc,64,spotba,23,0.170,2016-07-11.22:34:27,10,1017,4227,1376,6033,0,0,1,1376,1366,2,-1
peterson.7_T_03,ufscc,64,spotba,39,0.330,2016-07-11.22:34:30,0,2445,10705,2749,12286,0,0,1,2749,2749,2,-1
peterson.7_T_04,ufscc,64,spotba,64,0.450,2016-07-11.22:34:34,774,4639,17341,4914,19166,0,265,1,4914,4243,2,-1
peterson.7_T_07,ufscc,64,spotba,-1,18.820,2016-07-11.22:34:55,2513759,142750012,617076330,144137631,623123782,0,18434529,457729786,143192756,3532946,3,-1
peterson.7_T_09,ufscc,64,spotba,-1,39.470,2016-07-11.22:35:37,2234845,142471098,-1239821101,144288777,3093858582,0,96745264,-1470444841,142914671,3435869,2,-1
phils.3_T_06,ufscc,64,spotba,-1,0.150,2016-07-11.22:35:41,651,1379,5701,4378,21939,0,3524,3323,3614,1336,2,-1
protocols.1_T_02,ufscc,64,spotba,-1,0.240,2016-07-11.22:35:44,2025,2025,3240,14234,30944,0,6575,0,14234,2878,1,-1
protocols.1_T_04,ufscc,64,spotba,-1,0.370,2016-07-11.22:35:46,2429,4858,14936,24007,73767,0,15921,6050,22479,3964,2,-1
protocols.2_T_06,ufscc,64,spotba,-1,0.140,2016-07-11.22:35:47,528,728,1598,7039,23211,0,3740,2858,5896,1383,4,-1
protocols.3_T_02,ufscc,64,spotba,-1,0.130,2016-07-11.22:35:50,963,963,1500,6768,15215,0,3514,0,6768,1475,1,-1
protocols.3_T_06,ufscc,64,spotba,-1,0.110,2016-07-11.22:35:52,483,483,751,5450,13854,0,3464,0,5450,1527,4,-1
protocols.4_T_02,ufscc,64,spotba,-1,0.550,2016-07-11.22:35:55,151245,151245,276518,286927,785355,0,305751,0,286927,7417,1,-1
protocols.4_T_06,ufscc,64,spotba,-1,0.570,2016-07-11.22:35:57,75624,75624,138260,194747,561538,0,200574,0,194747,7356,4,-1
protocols.5_T_06,ufscc,64,spotba,-1,0.570,2016-07-11.22:35:59,171345,171345,311021,424742,1236341,3,493433,0,424742,9844,4,-1
public_subscribe.1_T_02,ufscc,64,spotba,-1,0.140,2016-07-11.22:36:02,183,620,913,6989,10779,36,220,803,6452,3958,2,-1
public_subscribe.1_T_05,ufscc,64,spotba,9,0.030,2016-07-11.22:36:04,0,50,88,640,1235,0,0,5,640,640,2,-1
public_subscribe.1_T_06,ufscc,64,spotba,-1,0.130,2016-07-11.22:36:08,143,580,1017,7504,13251,25,472,880,7033,3670,3,-1
public_subscribe.2_T_02,ufscc,64,spotba,-1,0.910,2016-07-11.22:36:15,418420,1977587,6437388,2340732,7674634,726,1529251,3282787,2097043,186801,2,-1
public_subscribe.2_T_05,ufscc,64,spotba,9,0.050,2016-07-11.22:36:19,0,146,332,615,1587,0,0,1,615,615,2,-1
public_subscribe.2_T_06,ufscc,64,spotba,119,0.410,2016-07-11.22:36:23,950,6650,17605,8096,21214,61,1101,853,8044,6910,3,-1
public_subscribe.3_T_02,ufscc,64,spotba,-1,0.970,2016-07-11.22:36:30,418420,1977587,6437388,2351482,7726184,724,1529403,3298510,2093525,188100,2,-1
public_subscribe.3_T_05,ufscc,64,spotba,9,0.050,2016-07-11.22:36:34,0,157,386,646,1753,0,0,2,646,646,2,-1
public_subscribe.3_T_06,ufscc,64,spotba,62,0.220,2016-07-11.22:36:38,376,2318,5917,3342,8480,33,462,100,3338,2941,3,-1
public_subscribe.4_T_02,ufscc,64,spotba,-1,1.080,2016-07-11.22:36:44,418420,1977587,6437388,2353092,7745341,733,1532550,3278160,2104830,187587,2,-1
public_subscribe.4_T_05,ufscc,64,spotba,9,0.050,2016-07-11.22:36:47,0,152,374,640,1753,0,0,1,640,640,2,-1
public_subscribe.4_T_06,ufscc,64,spotba,75,0.300,2016-07-11.22:36:50,611,3813,9827,4983,12772,46,788,274,4963,4269,3,-1
public_subscribe.5_T_05,ufscc,64,spotba,9,0.060,2016-07-11.22:36:54,0,199,492,691,1983,0,0,1,691,691,2,-1
public_subscribe.5_T_06,ufscc,64,spotba,80,0.430,2016-07-11.22:36:58,889,5069,15384,5614,17246,54,1010,324,5612,4705,3,-1
rether.1_T_02,ufscc,64,spotba,-1,0.330,2016-07-11.22:37:02,375,2831,3154,17404,19861,0,67,1663,15601,8476,5,-1
rether.1_T_04,ufscc,64,spotba,160,0.330,2016-07-11.22:37:06,400,3085,3440,15332,17415,0,39,870,14858,9126,5,-1
rether.1_T_06,ufscc,64,spotba,58,0.140,2016-07-11.22:37:09,0,530,599,3516,4082,0,0,2,3516,3502,3,-1
rether.1_T_08,ufscc,64,spotba,-1,0.460,2016-07-11.22:37:12,2333,4789,7788,32008,56403,0,15694,1984,29384,9990,2,-1
rether.2_T_02,ufscc,64,spotba,-1,0.520,2016-07-11.22:37:15,681,9957,11029,32166,36500,0,34,4804,27358,12927,5,-1
rether.2_T_04,ufscc,64,spotba,171,0.370,2016-07-11.22:37:20,88,5435,6132,11435,13150,0,0,296,11332,10300,5,-1
rether.2_T_06,ufscc,64,spotba,80,0.190,2016-07-11.22:37:22,0,1294,1468,4968,5751,0,0,2,4968,4964,3,-1
rether.2_T_08,ufscc,64,spotba,-1,0.650,2016-07-11.22:37:26,9031,18307,30066,70151,125626,0,32806,7354,56655,14049,2,-1
rether.3_T_02,ufscc,64,spotba,-1,0.920,2016-07-11.22:37:29,4602,309934,339236,649269,719681,0,340,126759,448325,89761,5,-1
rether.3_T_04,ufscc,64,spotba,1068,0.860,2016-07-11.22:37:33,599,78848,87928,85497,95657,0,5,2590,85071,69576,5,-1
rether.3_T_06,ufscc,64,spotba,133,0.360,2016-07-11.22:37:36,0,5372,6028,8697,9849,0,0,2,8697,8693,3,-1
rether.3_T_08,ufscc,64,spotba,-1,0.940,2016-07-11.22:37:40,302820,608152,994230,1002525,1777222,0,505872,118385,802808,90626,2,-1
rether.4_T_02,ufscc,64,spotba,-1,1.180,2016-07-11.22:37:44,118023,1177743,1560252,1924730,2560519,2690,86972,599391,1469194,238174,5,-1
rether.4_T_04,ufscc,64,spotba,328,0.660,2016-07-11.22:37:49,14,16201,19298,20412,24324,7,4,247,20369,19768,5,-1
rether.4_T_06,ufscc,64,spotba,77,0.220,2016-07-11.22:37:52,0,1899,2361,4804,5887,2,0,0,4804,4804,3,-1
rether.5_T_02,ufscc,64,spotba,-1,1.880,2016-07-11.22:37:57,48717,3065759,3353500,6184725,6841535,0,3892,1272762,4182216,691208,5,-1
rether.5_T_04,ufscc,64,spotba,437,0.800,2016-07-11.22:38:02,36,24602,27681,28577,32272,0,1,180,28545,28054,5,-1
rether.5_T_06,ufscc,64,spotba,199,0.490,2016-07-11.22:38:06,0,7997,8996,11390,12885,0,0,2,11390,11390,3,-1
rether.5_T_08,ufscc,64,spotba,-1,1.890,2016-07-11.22:38:11,2994973,6012015,9828450,9945046,18302811,0,5248281,1332728,7461850,697437,2,-1
rether.6_T_02,ufscc,64,spotba,-1,2.150,2016-07-11.22:38:18,560766,6002256,7923961,9394809,12445284,13526,324957,2909630,7271864,959621,5,-1
rether.6_T_04,ufscc,64,spotba,1336,1.110,2016-07-11.22:38:22,80,78186,91131,82234,95900,18,224,917,82152,80431,5,-1
rether.6_T_06,ufscc,64,spotba,151,0.450,2016-07-11.22:38:29,6,6884,8401,10034,12092,4,0,2,10034,10024,3,-1
rether.7_T_02,ufscc,64,spotba,-1,2.050,2016-07-11.22:38:36,117085,4906492,5445870,8913693,9948986,0,13876,1887462,6209589,1092669,5,-1
rether.7_T_04,ufscc,64,spotba,757,1.030,2016-07-11.22:38:43,0,44007,50036,48117,54824,0,0,824,48023,45883,5,-1
rether.7_T_06,ufscc,64,spotba,164,0.440,2016-07-11.22:38:48,0,6307,7150,9932,11330,0,0,1,9932,9932,3,-1
